gan_acum,gan_suavizada,envio,celda,semilla
-228.375,-228.3875,18775,C,539503
-229,-229.0125,18800,C,539503
-229.625,-229.6375,18825,C,539503
-230.25,-230.2625,18850,C,539503
-230.875,-230.8875,18875,C,539503
-231.5,-231.5125,18900,C,539503
-232.125,-232.1375,18925,C,539503
-232.75,-232.7625,18950,C,539503
-233.375,-233.3875,18975,C,539503
-234,-234.0125,19000,C,539503
-234.625,-234.6375,19025,C,539503
-235.25,-235.2625,19050,C,539503
-235.875,-235.8875,19075,C,539503
-236.5,-236.5125,19100,C,539503
-237.125,-237.1375,19125,C,539503
-237.75,-237.7625,19150,C,539503
-238.375,-238.3875,19175,C,539503
-239,-239.0125,19200,C,539503
-239.625,-239.6375,19225,C,539503
-240.25,-240.2625,19250,C,539503
-240.875,-240.8875,19275,C,539503
-241.5,-241.5125,19300,C,539503
-242.125,-242.1375,19325,C,539503
-242.75,-242.7625,19350,C,539503
-243.375,-243.3875,19375,C,539503
-244,-244.0125,19400,C,539503
-244.625,-244.6375,19425,C,539503
-245.25,-245.2625,19450,C,539503
-245.875,-245.8875,19475,C,539503
-246.5,-246.5125,19500,C,539503
-247.125,-247.1375,19525,C,539503
-247.75,-247.7625,19550,C,539503
-248.375,-248.3875,19575,C,539503
-249,-249.0125,19600,C,539503
-249.625,-249.6375,19625,C,539503
-250.25,-250.2625,19650,C,539503
-250.875,-250.8875,19675,C,539503
-251.5,-251.5125,19700,C,539503
-252.125,-252.1375,19725,C,539503
-252.75,-252.7625,19750,C,539503
-253.375,-253.3875,19775,C,539503
-254,-254.0125,19800,C,539503
-254.625,-254.6375,19825,C,539503
-255.25,-255.2625,19850,C,539503
-255.875,-255.8875,19875,C,539503
-256.5,-256.5125,19900,C,539503
-257.125,-257.1375,19925,C,539503
-257.75,-257.7625,19950,C,539503
-258.375,-258.3875,19975,C,539503
-259,-259.0125,20000,C,539503
1.375,,25,C,691787
2.75,,50,C,691787
3.125,,75,C,691787
7.5,,100,C,691787
8.875,,125,C,691787
16.25,,150,C,691787
17.625,,175,C,691787
17,18.5,200,C,691787
20.375,20.8975,225,C,691787
22.75,23.47,250,C,691787
24.125,26.29,275,C,691787
29.5,29.11,300,C,691787
31.875,31.9375,325,C,691787
34.25,34.5375,350,C,691787
36.625,37.025,375,C,691787
38,39.5975,400,C,691787
42.375,42.1825,425,C,691787
44.75,44.6775,450,C,691787
49.125,47.075,475,C,691787
52.5,49.65,500,C,691787
54.875,51.9475,525,C,691787
56.25,54.41,550,C,691787
56.625,56.69,575,C,691787
60,58.88,600,C,691787
61.375,60.995,625,C,691787
60.75,62.91,650,C,691787
65.125,64.6275,675,C,691787
67.5,66.255,700,C,691787
69.875,67.7775,725,C,691787
72.25,69.285,750,C,691787
72.625,70.72,775,C,691787
73,72.085,800,C,691787
74.375,73.3425,825,C,691787
74.75,74.645,850,C,691787
75.125,75.89,875,C,691787
77.5,76.8375,900,C,691787
78.875,77.8425,925,C,691787
79.25,78.6575,950,C,691787
80.625,79.47,975,C,691787
80,80.2425,1000,C,691787
81.375,80.945,1025,C,691787
81.75,81.5925,1050,C,691787
82.125,82.2875,1075,C,691787
83.5,82.8725,1100,C,691787
84.875,83.425,1125,C,691787
85.25,83.895,1150,C,691787
85.625,84.4675,1175,C,691787
85,85.0925,1200,C,691787
84.375,85.7025,1225,C,691787
85.75,86.2125,1250,C,691787
86.125,86.73,1275,C,691787
86.5,87.235,1300,C,691787
86.875,87.6225,1325,C,691787
86.25,88.0525,1350,C,691787
89.625,88.5075,1375,C,691787
91,88.945,1400,C,691787
90.375,89.445,1425,C,691787
89.75,89.9175,1450,C,691787
91.125,90.2325,1475,C,691787
90.5,90.5325,1500,C,691787
90.875,90.87,1525,C,691787
92.25,91.3825,1550,C,691787
92.625,91.81,1575,C,691787
92,92.185,1600,C,691787
92.375,92.4975,1625,C,691787
91.75,92.835,1650,C,691787
91.125,93.155,1675,C,691787
91.5,93.405,1700,C,691787
93.875,93.6525,1725,C,691787
95.25,93.76,1750,C,691787
96.625,93.7775,1775,C,691787
96,93.8225,1800,C,691787
95.375,93.8775,1825,C,691787
95.75,94.0175,1850,C,691787
95.125,94.205,1875,C,691787
94.5,94.385,1900,C,691787
93.875,94.4275,1925,C,691787
93.25,94.345,1950,C,691787
92.625,94.2125,1975,C,691787
93,94.025,2000,C,691787
93.375,93.86,2025,C,691787
94.75,93.7775,2050,C,691787
94.125,93.715,2075,C,691787
93.5,93.6525,2100,C,691787
92.875,93.605,2125,C,691787
93.25,93.605,2150,C,691787
93.625,93.605,2175,C,691787
93,93.56,2200,C,691787
93.375,93.4425,2225,C,691787
94.75,93.3225,2250,C,691787
94.125,93.315,2275,C,691787
93.5,93.315,2300,C,691787
93.875,93.315,2325,C,691787
93.25,93.26,2350,C,691787
92.625,93.2275,2375,C,691787
92,93.165,2400,C,691787
91.375,93.08,2425,C,691787
93.75,92.92,2450,C,691787
94.125,92.77,2475,C,691787
93.5,92.6775,2500,C,691787
92.875,92.6,2525,C,691787
92.25,92.475,2550,C,691787
92.625,92.35,2575,C,691787
92,92.225,2600,C,691787
91.375,92.1,2625,C,691787
91.75,91.8925,2650,C,691787
92.125,91.525,2675,C,691787
92.5,91.19,2700,C,691787
91.875,90.9575,2725,C,691787
91.25,90.8325,2750,C,691787
90.625,90.6475,2775,C,691787
90,90.46,2800,C,691787
89.375,90.2725,2825,C,691787
88.75,90.0525,2850,C,691787
88.125,89.765,2875,C,691787
88.5,89.4275,2900,C,691787
90.875,89.115,2925,C,691787
90.25,88.8025,2950,C,691787
89.625,88.49,2975,C,691787
89,88.1775,3000,C,691787
88.375,87.8775,3025,C,691787
87.75,87.6275,3050,C,691787
87.125,87.3775,3075,C,691787
87.5,87.1375,3100,C,691787
86.875,86.8075,3125,C,691787
86.25,86.415,3150,C,691787
85.625,86.04,3175,C,691787
85,85.665,3200,C,691787
85.375,85.3675,3225,C,691787
84.75,85.1175,3250,C,691787
84.125,84.8675,3275,C,691787
84.5,84.61,3300,C,691787
83.875,84.325,3325,C,691787
84.25,84.075,3350,C,691787
83.625,83.825,3375,C,691787
83,83.575,3400,C,691787
84.375,83.3125,3425,C,691787
83.75,83.035,3450,C,691787
83.125,82.79,3475,C,691787
82.5,82.625,3500,C,691787
82.875,82.5,3525,C,691787
82.25,82.33,3550,C,691787
81.625,82.1825,3575,C,691787
81,82.0575,3600,C,691787
80.375,81.855,3625,C,691787
80.75,81.6375,3650,C,691787
81.125,81.45,3675,C,691787
82.5,81.2625,3700,C,691787
81.875,81.1075,3725,C,691787
81.25,80.9275,3750,C,691787
81.625,80.8025,3775,C,691787
81,80.6775,3800,C,691787
80.375,80.5525,3825,C,691787
80.75,80.4325,3850,C,691787
80.125,80.3025,3875,C,691787
79.5,80.0425,3900,C,691787
79.875,79.79,3925,C,691787
80.25,79.595,3950,C,691787
79.625,79.4175,3975,C,691787
79,79.2925,4000,C,691787
78.375,79.1675,4025,C,691787
78.75,79.01,4050,C,691787
78.125,78.8225,4075,C,691787
77.5,78.655,4100,C,691787
77.875,78.47,4125,C,691787
78.25,78.275,4150,C,691787
79.625,78.025,4175,C,691787
79,77.775,4200,C,691787
78.375,77.5975,4225,C,691787
77.75,77.4325,4250,C,691787
77.125,77.2575,4275,C,691787
77.5,77.1325,4300,C,691787
76.875,76.9475,4325,C,691787
76.25,76.73,4350,C,691787
75.625,76.4925,4375,C,691787
75,76.18,4400,C,691787
76.375,75.8675,4425,C,691787
75.75,75.6,4450,C,691787
76.125,75.35,4475,C,691787
75.5,75.12,4500,C,691787
74.875,74.87,4525,C,691787
75.25,74.6425,4550,C,691787
74.625,74.455,4575,C,691787
74,74.2675,4600,C,691787
73.375,74.0075,4625,C,691787
73.75,73.7225,4650,C,691787
73.125,73.46,4675,C,691787
73.5,73.1475,4700,C,691787
72.875,72.835,4725,C,691787
73.25,72.4975,4750,C,691787
72.625,72.1225,4775,C,691787
72,71.7475,4800,C,691787
71.375,71.3725,4825,C,691787
71.75,70.965,4850,C,691787
71.125,70.5925,4875,C,691787
70.5,70.24,4900,C,691787
69.875,69.8975,4925,C,691787
69.25,69.5625,4950,C,691787
68.625,69.1875,4975,C,691787
68,68.8125,5000,C,691787
67.375,68.5,5025,C,691787
67.75,68.2275,5050,C,691787
68.125,67.9775,5075,C,691787
67.5,67.7275,5100,C,691787
67.875,67.4775,5125,C,691787
67.25,67.2275,5150,C,691787
66.625,66.9775,5175,C,691787
66,66.735,5200,C,691787
67.375,66.5475,5225,C,691787
67.75,66.3475,5250,C,691787
67.125,66.12,5275,C,691787
66.5,65.87,5300,C,691787
65.875,65.615,5325,C,691787
65.25,65.365,5350,C,691787
64.625,65.1325,5375,C,691787
65,64.945,5400,C,691787
64.375,64.695,5425,C,691787
63.75,64.4075,5450,C,691787
64.125,64.1575,5475,C,691787
63.5,63.9075,5500,C,691787
63.875,63.6575,5525,C,691787
63.25,63.4325,5550,C,691787
63.625,63.295,5575,C,691787
63,63.1625,5600,C,691787
62.375,62.975,5625,C,691787
63.75,62.7875,5650,C,691787
63.125,62.575,5675,C,691787
62.5,62.325,5700,C,691787
61.875,62.0475,5725,C,691787
62.25,61.735,5750,C,691787
62.625,61.405,5775,C,691787
62,61.03,5800,C,691787
61.375,60.655,5825,C,691787
60.75,60.25,5850,C,691787
60.125,59.75,5875,C,691787
59.5,59.25,5900,C,691787
58.875,58.75,5925,C,691787
58.25,58.225,5950,C,691787
57.625,57.6125,5975,C,691787
57,56.9875,6000,C,691787
56.375,56.3625,6025,C,691787
55.75,55.76,6050,C,691787
55.125,55.1975,6075,C,691787
54.5,54.635,6100,C,691787
53.875,54.0725,6125,C,691787
53.25,53.51,6150,C,691787
52.625,52.9475,6175,C,691787
52,52.4025,6200,C,691787
51.375,51.94,6225,C,691787
51.75,51.5025,6250,C,691787
51.125,51.105,6275,C,691787
50.5,50.73,6300,C,691787
49.875,50.3925,6325,C,691787
49.25,50.11,6350,C,691787
48.625,49.8925,6375,C,691787
49,49.7575,6400,C,691787
49.375,49.6325,6425,C,691787
48.75,49.485,6450,C,691787
49.125,49.2975,6475,C,691787
48.5,49.1225,6500,C,691787
48.875,49.025,6525,C,691787
49.25,48.9625,6550,C,691787
49.625,48.9,6575,C,691787
50,48.82,6600,C,691787
49.375,48.6575,6625,C,691787
48.75,48.47,6650,C,691787
48.125,48.2425,6675,C,691787
48.5,47.9925,6700,C,691787
48.875,47.705,6725,C,691787
48.25,47.41,6750,C,691787
47.625,47.065,6775,C,691787
47,46.6375,6800,C,691787
46.375,46.2,6825,C,691787
45.75,45.7625,6850,C,691787
45.125,45.325,6875,C,691787
44.5,44.875,6900,C,691787
43.875,44.3675,6925,C,691787
44.25,43.8675,6950,C,691787
43.625,43.37,6975,C,691787
43,42.9325,7000,C,691787
42.375,42.495,7025,C,691787
41.75,42.0575,7050,C,691787
41.125,41.62,7075,C,691787
40.5,41.1825,7100,C,691787
40.875,40.745,7125,C,691787
40.25,40.26,7150,C,691787
40.625,39.76,7175,C,691787
40,39.26,7200,C,691787
39.375,38.76,7225,C,691787
38.75,38.26,7250,C,691787
38.125,37.76,7275,C,691787
37.5,37.26,7300,C,691787
36.875,36.74,7325,C,691787
36.25,36.1775,7350,C,691787
35.625,35.6125,7375,C,691787
35,34.9875,7400,C,691787
34.375,34.3625,7425,C,691787
33.75,33.7375,7450,C,691787
33.125,33.1125,7475,C,691787
32.5,32.4875,7500,C,691787
31.875,31.885,7525,C,691787
31.25,31.3425,7550,C,691787
30.625,30.8425,7575,C,691787
30,30.3425,7600,C,691787
29.375,29.8425,7625,C,691787
28.75,29.3425,7650,C,691787
28.125,28.8425,7675,C,691787
27.5,28.3425,7700,C,691787
27.875,27.8425,7725,C,691787
28.25,27.3425,7750,C,691787
27.625,26.8425,7775,C,691787
27,26.3425,7800,C,691787
26.375,25.8425,7825,C,691787
25.75,25.3425,7850,C,691787
25.125,24.8425,7875,C,691787
24.5,24.3425,7900,C,691787
23.875,23.82,7925,C,691787
23.25,23.2375,7950,C,691787
22.625,22.6125,7975,C,691787
22,21.9875,8000,C,691787
21.375,21.3625,8025,C,691787
20.75,20.7375,8050,C,691787
20.125,20.1125,8075,C,691787
19.5,19.4875,8100,C,691787
18.875,18.8625,8125,C,691787
18.25,18.2375,8150,C,691787
17.625,17.6125,8175,C,691787
17,17.02,8200,C,691787
16.375,16.4575,8225,C,691787
15.75,15.895,8250,C,691787
15.125,15.3325,8275,C,691787
14.5,14.8325,8300,C,691787
13.875,14.3325,8325,C,691787
13.25,13.8325,8350,C,691787
12.625,13.3325,8375,C,691787
13,12.8325,8400,C,691787
12.375,12.3325,8425,C,691787
11.75,11.8325,8450,C,691787
11.125,11.3325,8475,C,691787
11.5,10.8325,8500,C,691787
10.875,10.3325,8525,C,691787
10.25,9.83249999999998,8550,C,691787
9.62499999999998,9.33249999999998,8575,C,691787
8.99999999999998,8.79999999999998,8600,C,691787
8.37499999999998,8.23749999999998,8625,C,691787
7.74999999999998,7.67499999999998,8650,C,691787
7.12499999999998,7.11249999999998,8675,C,691787
6.49999999999998,6.48749999999998,8700,C,691787
5.87499999999998,5.86249999999998,8725,C,691787
5.24999999999998,5.23749999999998,8750,C,691787
4.62499999999998,4.61249999999998,8775,C,691787
3.99999999999998,3.98749999999998,8800,C,691787
3.37499999999998,3.36249999999998,8825,C,691787
2.74999999999998,2.73749999999998,8850,C,691787
2.12499999999998,2.11249999999998,8875,C,691787
1.49999999999998,1.51249999999998,8900,C,691787
0.874999999999983,0.949999999999983,8925,C,691787
0.249999999999983,0.387499999999983,8950,C,691787
-0.375000000000017,-0.175000000000017,8975,C,691787
-1.00000000000002,-0.737500000000017,9000,C,691787
-1.62500000000002,-1.30000000000002,9025,C,691787
-2.25000000000002,-1.86250000000002,9050,C,691787
-2.87500000000002,-2.42500000000002,9075,C,691787
-2.50000000000002,-2.98750000000002,9100,C,691787
-3.12500000000002,-3.55000000000002,9125,C,691787
-3.75000000000002,-4.11250000000002,9150,C,691787
-4.37500000000002,-4.64500000000002,9175,C,691787
-5.00000000000002,-5.14500000000002,9200,C,691787
-5.62500000000002,-5.64500000000002,9225,C,691787
-6.25000000000002,-6.14500000000002,9250,C,691787
-6.87500000000002,-6.64500000000002,9275,C,691787
-7.50000000000002,-7.17000000000002,9300,C,691787
-8.12500000000002,-7.73250000000002,9325,C,691787
-8.75000000000002,-8.25250000000002,9350,C,691787
-8.37500000000002,-8.75250000000002,9375,C,691787
-9.00000000000002,-9.25250000000002,9400,C,691787
-9.62500000000002,-9.75250000000002,9425,C,691787
-10.25,-10.2525,9450,C,691787
-10.875,-10.7525,9475,C,691787
-11.5,-11.2525,9500,C,691787
-12.125,-11.7525,9525,C,691787
-11.75,-12.2525,9550,C,691787
-12.375,-12.7825,9575,C,691787
-13,-13.345,9600,C,691787
-13.625,-13.9075,9625,C,691787
-14.25,-14.47,9650,C,691787
-14.875,-15.0325,9675,C,691787
-15.5,-15.595,9700,C,691787
-16.125,-16.1575,9725,C,691787
-16.75,-16.7625,9750,C,691787
-17.375,-17.3875,9775,C,691787
-18,-18.0125,9800,C,691787
-18.625,-18.6375,9825,C,691787
-19.25,-19.2625,9850,C,691787
-19.875,-19.8875,9875,C,691787
-20.5,-20.5,9900,C,691787
-21.125,-21.0625,9925,C,691787
-21.75,-21.625,9950,C,691787
-22.375,-22.1875,9975,C,691787
-23,-22.75,10000,C,691787
-23.625,-23.3125,10025,C,691787
-24.25,-23.875,10050,C,691787
-24.875,-24.4375,10075,C,691787
-24.5,-25,10100,C,691787
-25.125,-25.5625,10125,C,691787
-25.75,-26.0675,10150,C,691787
-26.375,-26.5675,10175,C,691787
-27,-27.0675,10200,C,691787
-27.625,-27.5675,10225,C,691787
-28.25,-28.0675,10250,C,691787
-28.875,-28.5675,10275,C,691787
-29.5,-29.08,10300,C,691787
-30.125,-29.6425,10325,C,691787
-29.75,-30.1425,10350,C,691787
-30.375,-30.6425,10375,C,691787
-31,-31.1425,10400,C,691787
-31.625,-31.615,10425,C,691787
-32.25,-32.0525,10450,C,691787
-32.875,-32.49,10475,C,691787
-33.5,-32.9275,10500,C,691787
-34.125,-33.365,10525,C,691787
-33.75,-33.8475,10550,C,691787
-34.375,-34.285,10575,C,691787
-35,-34.7225,10600,C,691787
-34.625,-35.16,10625,C,691787
-35.25,-35.5975,10650,C,691787
-35.875,-36.035,10675,C,691787
-36.5,-36.4725,10700,C,691787
-37.125,-36.91,10725,C,691787
-36.75,-37.41,10750,C,691787
-37.375,-37.91,10775,C,691787
-38,-38.41,10800,C,691787
-38.625,-38.9375,10825,C,691787
-39.25,-39.5,10850,C,691787
-39.875,-40.0625,10875,C,691787
-40.5,-40.625,10900,C,691787
-41.125,-41.1875,10925,C,691787
-41.75,-41.7625,10950,C,691787
-42.375,-42.3875,10975,C,691787
-43,-43.0125,11000,C,691787
-43.625,-43.6375,11025,C,691787
-44.25,-44.2625,11050,C,691787
-44.875,-44.8875,11075,C,691787
-45.5,-45.5125,11100,C,691787
-46.125,-46.1375,11125,C,691787
-46.75,-46.7625,11150,C,691787
-47.375,-47.3875,11175,C,691787
-48,-48.0125,11200,C,691787
-48.625,-48.6375,11225,C,691787
-49.25,-49.2625,11250,C,691787
-49.875,-49.8875,11275,C,691787
-50.5,-50.5125,11300,C,691787
-51.125,-51.1375,11325,C,691787
-51.75,-51.7625,11350,C,691787
-52.375,-52.3875,11375,C,691787
-53,-53.0125,11400,C,691787
-53.625,-53.6375,11425,C,691787
-54.25,-54.2625,11450,C,691787
-54.875,-54.8875,11475,C,691787
-55.5,-55.5125,11500,C,691787
-56.125,-56.1375,11525,C,691787
-56.75,-56.7625,11550,C,691787
-57.375,-57.3875,11575,C,691787
-58,-58.0125,11600,C,691787
-58.625,-58.6375,11625,C,691787
-59.25,-59.2625,11650,C,691787
-59.875,-59.8875,11675,C,691787
-60.5,-60.5125,11700,C,691787
-61.125,-61.1375,11725,C,691787
-61.75,-61.7625,11750,C,691787
-62.375,-62.3875,11775,C,691787
-63,-63.0125,11800,C,691787
-63.625,-63.6375,11825,C,691787
-64.25,-64.2625,11850,C,691787
-64.875,-64.8875,11875,C,691787
-65.5,-65.5125,11900,C,691787
-66.125,-66.1375,11925,C,691787
-66.75,-66.7625,11950,C,691787
-67.375,-67.3875,11975,C,691787
-68,-68.0125,12000,C,691787
-68.625,-68.6375,12025,C,691787
-69.25,-69.2625,12050,C,691787
-69.875,-69.8875,12075,C,691787
-70.5,-70.5125,12100,C,691787
-71.125,-71.1375,12125,C,691787
-71.75,-71.7625,12150,C,691787
-72.375,-72.3875,12175,C,691787
-73,-73.0125,12200,C,691787
-73.625,-73.6375,12225,C,691787
-74.25,-74.2625,12250,C,691787
-74.875,-74.8875,12275,C,691787
-75.5,-75.4975,12300,C,691787
-76.125,-76.06,12325,C,691787
-76.75,-76.6225,12350,C,691787
-77.375,-77.185,12375,C,691787
-78,-77.7475,12400,C,691787
-78.625,-78.31,12425,C,691787
-79.25,-78.8725,12450,C,691787
-79.875,-79.435,12475,C,691787
-79.5,-79.9975,12500,C,691787
-80.125,-80.56,12525,C,691787
-80.75,-81.1225,12550,C,691787
-81.375,-81.685,12575,C,691787
-82,-82.2475,12600,C,691787
-82.625,-82.81,12625,C,691787
-83.25,-83.3725,12650,C,691787
-83.875,-83.935,12675,C,691787
-84.5,-84.5125,12700,C,691787
-85.125,-85.1375,12725,C,691787
-85.75,-85.7625,12750,C,691787
-86.375,-86.3875,12775,C,691787
-87,-87.0125,12800,C,691787
-87.625,-87.6375,12825,C,691787
-88.25,-88.2625,12850,C,691787
-88.875,-88.8875,12875,C,691787
-89.5,-89.5125,12900,C,691787
-90.125,-90.1375,12925,C,691787
-90.75,-90.7625,12950,C,691787
-91.375,-91.3875,12975,C,691787
-92,-92.0125,13000,C,691787
-92.625,-92.6375,13025,C,691787
-93.25,-93.2625,13050,C,691787
-93.875,-93.8875,13075,C,691787
-94.5,-94.5125,13100,C,691787
-95.125,-95.1375,13125,C,691787
-95.75,-95.7225,13150,C,691787
-96.375,-96.285,13175,C,691787
-97,-96.8475,13200,C,691787
-97.625,-97.41,13225,C,691787
-98.25,-97.9725,13250,C,691787
-98.875,-98.535,13275,C,691787
-99.5,-99.0975,13300,C,691787
-100.125,-99.66,13325,C,691787
-99.75,-100.2225,13350,C,691787
-100.375,-100.785,13375,C,691787
-101,-101.3475,13400,C,691787
-101.625,-101.91,13425,C,691787
-102.25,-102.4725,13450,C,691787
-102.875,-103.035,13475,C,691787
-103.5,-103.5975,13500,C,691787
-104.125,-104.16,13525,C,691787
-104.75,-104.7625,13550,C,691787
-105.375,-105.3875,13575,C,691787
-106,-106.0125,13600,C,691787
-106.625,-106.6375,13625,C,691787
-107.25,-107.2625,13650,C,691787
-107.875,-107.87,13675,C,691787
-108.5,-108.4325,13700,C,691787
-109.125,-108.995,13725,C,691787
-109.75,-109.495,13750,C,691787
-110.375,-109.995,13775,C,691787
-111,-110.495,13800,C,691787
-111.625,-110.995,13825,C,691787
-112.25,-111.495,13850,C,691787
-111.875,-111.995,13875,C,691787
-112.5,-112.495,13900,C,691787
-113.125,-112.995,13925,C,691787
-112.75,-113.495,13950,C,691787
-113.375,-113.995,13975,C,691787
-114,-114.495,14000,C,691787
-114.625,-114.995,14025,C,691787
-115.25,-115.495,14050,C,691787
-115.875,-116.0125,14075,C,691787
-116.5,-116.575,14100,C,691787
-117.125,-117.1375,14125,C,691787
-117.75,-117.7625,14150,C,691787
-118.375,-118.3875,14175,C,691787
-119,-119.0125,14200,C,691787
-119.625,-119.6375,14225,C,691787
-120.25,-120.2625,14250,C,691787
-120.875,-120.8875,14275,C,691787
-121.5,-121.5125,14300,C,691787
-122.125,-122.1375,14325,C,691787
-122.75,-122.7625,14350,C,691787
-123.375,-123.3875,14375,C,691787
-124,-124.0125,14400,C,691787
-124.625,-124.575,14425,C,691787
-125.25,-125.1375,14450,C,691787
-125.875,-125.7,14475,C,691787
-126.5,-126.2625,14500,C,691787
-127.125,-126.825,14525,C,691787
-127.75,-127.3875,14550,C,691787
-128.375,-127.95,14575,C,691787
-129,-128.5125,14600,C,691787
-128.625,-129.075,14625,C,691787
-129.25,-129.6375,14650,C,691787
-129.875,-130.2,14675,C,691787
-130.5,-130.7625,14700,C,691787
-131.125,-131.325,14725,C,691787
-131.75,-131.8875,14750,C,691787
-132.375,-132.45,14775,C,691787
-133,-133.0125,14800,C,691787
-133.625,-133.6375,14825,C,691787
-134.25,-134.2625,14850,C,691787
-134.875,-134.8875,14875,C,691787
-135.5,-135.5125,14900,C,691787
-136.125,-136.1375,14925,C,691787
-136.75,-136.7625,14950,C,691787
-137.375,-137.3875,14975,C,691787
-138,-137.9775,15000,C,691787
-138.625,-138.54,15025,C,691787
-139.25,-139.1025,15050,C,691787
-139.875,-139.665,15075,C,691787
-140.5,-140.2275,15100,C,691787
-141.125,-140.79,15125,C,691787
-141.75,-141.3525,15150,C,691787
-142.375,-141.915,15175,C,691787
-142,-142.4775,15200,C,691787
-142.625,-143.04,15225,C,691787
-143.25,-143.6025,15250,C,691787
-143.875,-144.165,15275,C,691787
-144.5,-144.7275,15300,C,691787
-145.125,-145.29,15325,C,691787
-145.75,-145.8525,15350,C,691787
-146.375,-146.3625,15375,C,691787
-147,-146.8975,15400,C,691787
-147.625,-147.46,15425,C,691787
-148.25,-148.0225,15450,C,691787
-148.875,-148.585,15475,C,691787
-149.5,-149.1475,15500,C,691787
-150.125,-149.71,15525,C,691787
-150.75,-150.2725,15550,C,691787
-150.375,-150.835,15575,C,691787
-151,-151.3975,15600,C,691787
-151.625,-151.96,15625,C,691787
-152.25,-152.5225,15650,C,691787
-152.875,-153.085,15675,C,691787
-153.5,-153.6475,15700,C,691787
-154.125,-154.21,15725,C,691787
-154.75,-154.7725,15750,C,691787
-155.375,-155.3875,15775,C,691787
-156,-156.0125,15800,C,691787
-156.625,-156.6375,15825,C,691787
-157.25,-157.2625,15850,C,691787
-157.875,-157.8875,15875,C,691787
-158.5,-158.5125,15900,C,691787
-159.125,-159.1375,15925,C,691787
-159.75,-159.7625,15950,C,691787
-160.375,-160.3875,15975,C,691787
-161,-161.0125,16000,C,691787
-161.625,-161.6375,16025,C,691787
-162.25,-162.2625,16050,C,691787
-162.875,-162.8875,16075,C,691787
-163.5,-163.5125,16100,C,691787
